ISIN,ORION,SHARES,UNITED KINGDOM,ROYAL DUTCH SHELL 'A' ,EUR ,"3,660.00 ","105,078.60",1.04
ISIN,ORION,SHARES,UNITED STATES,3M COMPANY ,USD ,550.00 ,"83,717.07",0.83
ISIN,ORION,SHARES,UNITED STATES,AMGEN ,USD ,700.00 ,"113,273.62",1.12
ISIN,ORION,SHARES,UNITED STATES,APPLE ,USD ,500.00 ,"86,898.49",0.86
ISIN,ORION,SHARES,UNITED STATES,AT&T ,USD ,"3,500.00 ","102,989.99",1.02
ISIN,ORION,SHARES,UNITED STATES,COCA-COLA ,USD ,"2,500.00 ","111,784.33",1.11
ISIN,ORION,SHARES,UNITED STATES,MCDONALD'S ,USD ,710.00 ,"129,468.39",1.28
ISIN,ORION,SHARES,UNITED STATES,PFIZER ,USD ,"2,700.00 ","102,708.11",1.02
ISIN,ORION,CERTIFICATES,UNITED STATES,3.021%  - FORD MOTOR CREDIT 19/24 S5 -SR- ,EUR ,"300,000.00 ","318,141.00",3.16
ISIN,ORION,BONDS,AUSTRALIA,1.125%  - MACQUARIE BANK 15/22 -SR-S ,EUR ,"250,000.00 ","257,615.00",2.55
ISIN,ORION,BONDS,NETHERLANDS,0.50%  - VOLKSWAGEN INTERNATIONAL FINANCE 17/21 -SR- ,EUR ,"300,000.00 ","302,194.80",2.99
ISIN,ORION,BONDS,NETHERLANDS,0.625%  - DAIMLER INTERNATIONAL FINANCE 19/23 -SR- ,EUR ,"300,000.00 ","305,336.40",3.02
ISIN,ORION,BONDS,NETHERLANDS,1.50%  - JAB HOLDINGS 14/21 -SR-S ,EUR ,"300,000.00 ","311,480.10",3.08
ISIN,ORION,BONDS,UNITED STATES,1.30%  - AT&T 15/23 -SR-S ,EUR ,"250,000.00 ","261,514.00",2.59
ISIN,ORION,BONDS,UNITED STATES,1.95%  - PFIZER 16/21 -SR- ,USD ,"200,000.00 ","175,253.78",1.73
ISIN,ORION,BONDS,UNITED STATES,2.00%  - ROCHE HOLDINGS USA 15/20 -SR-S ,USD ,"200,000.00 ","175,402.88",1.74
ISIN,ORION,BONDS,UNITED STATES,2.25%  - US TREASURY 14/21 'K-2021' ,USD ,"200,000.00 ","177,122.44",1.75
ISIN,ORION,BONDS,UNITED STATES,2.25%  - US TREASURY 18/20 'AX-2020' ,USD ,"200,000.00 ","175,880.72",1.74
ISIN,ORION,BONDS,UNITED STATES,2.85%  - APPLE 14/21 -SR- ,USD ,"200,000.00 ","178,290.13",1.76
ISIN,ORION,BONDS,UNITED STATES,2.875%  - US TREASURY 18/20 ,USD ,"200,000.00 ","177,949.10",1.76
ISIN,ORION,STRUCTURED PRODUCTS,GERMANY,GOLD (DEUTSCHE BOERSE COMMODITIES) CERT. 07/PERP ,EUR ,"12,000.00 ","478,152.00",4.74
